latitude,longitude,mag,magType,depth,id,time,place
-6.400804027596077,-50.33658467532582,0.8102262478989168,ML,0.83,1,2022-06-03,Unknown
-6.403518972097937,-50.337566770611325,1.0460217158153888,ML,0.8,2,2022-10-21,Unknown
-6.403518972097937,-50.337566770611325,1.087659711702762,ML,0.8,3,2022-11-08,Unknown
-6.408599345014398,-50.33505550630673,1.1680671889386636,ML,0.79,4,2022-11-11,Unknown
-6.410079362180033,-50.32547779408304,1.1470456462384808,ML,0.79,5,2022-11-30,Unknown
-6.401428522479261,-50.33685513420757,0.7548865872782278,ML,0.79,6,2022-12-13,Unknown
-6.401058295672983,-50.337352930216696,0.8737329153422002,ML,0.8,7,2022-12-22,Unknown
-6.401058295672983,-50.337352930216696,1.0818170283830737,ML,0.8,8,2022-12-29,Unknown
-6.403518972097937,-50.337566770611325,1.1470456462384808,ML,0.8,9,2023-01-13,Unknown
-6.403518972097937,-50.337566770611325,1.1534169175697802,ML,0.8,10,2023-01-20,Unknown
-6.403518972097937,-50.337566770611325,1.1180455380639898,ML,0.8,11,2023-02-22,Unknown
-6.403977527258883,-50.33542317725533,1.1004347161768475,ML,0.79,12,2023-03-03,Unknown
-6.403518972097937,-50.337566770611325,1.1004347161768475,ML,0.8,13,2023-03-07,Unknown
-6.403977527258883,-50.33542317725533,1.1004347161768475,ML,0.79,14,2023-03-31,Unknown
-6.403518972097937,-50.337566770611325,1.1180455380639898,ML,0.8,15,2023-04-07,Unknown
-6.399495454927977,-50.3319477558355,1.1127275283179747,ML,0.79,16,2023-04-14,Unknown
-6.403977527258883,-50.33542317725533,1.1127275283179747,ML,0.79,17,2023-04-14,Unknown
-6.407130441094276,-50.33234473206203,1.1856780108258058,ML,0.8,18,2023-04-21,Unknown
-6.406317774031465,-50.333448941484086,1.1421840505925407,ML,0.78,19,2023-05-18,Unknown
-6.402366695197774,-50.327920262103305,1.1004347161768475,ML,0.78,20,2023-05-28,Unknown
-6.406052082997265,-50.33783477192584,1.148249791275045,ML,0.8,21,2023-05-31,Unknown
-6.407522456574524,-50.34171201094232,0.9620413962324397,ML,0.8,22,2023-06-09,Unknown
-6.407709509028386,-50.33945120204177,1.0605005822119287,ML,0.8,23,2023-06-09,Unknown
-6.408498857146828,-50.341303856165,0.7892047051987341,ML,0.79,24,2023-06-19,Unknown
-6.411477451984959,-50.33629962051054,1.0460217158153888,ML,0.78,25,2023-06-22,Unknown
-6.407709509028386,-50.33945120204177,1.0620703243413114,ML,0.8,26,2023-07-07,Unknown
-6.4026119150773075,-50.3356329133107,1.136003203622951,ML,0.79,27,2023-07-14,Unknown
-6.406801796898921,-50.34404583889958,0.5977503263712545,ML,0.78,28,2023-07-27,Unknown
-6.402701783053716,-50.32822725757706,1.1661767549529252,ML,0.76,29,2023-07-31,Unknown
-6.405438955816902,-50.33237405727061,1.1421840505925407,ML,0.8,30,2023-08-18,Unknown
-6.408669422072625,-50.34029090045571,0.6625201993773158,ML,0.78,31,2023-09-08,Unknown
-6.406137216692196,-50.34780826706071,0.7916085601051426,ML,0.76,32,2023-09-18,Unknown
-6.410345959801508,-50.33568620613957,1.1180455380639898,ML,0.76,33,2023-09-22,Unknown
-6.40051648200118,-50.33806795800308,0.7951814024521906,ML,0.76,34,2023-09-29,Unknown
-6.407204294023836,-50.34049171249035,0.7892047051987341,ML,0.8,35,2023-10-13,Unknown
-6.399204022578178,-50.33740957267537,0.9819967485815266,ML,0.77,36,2023-10-25,Unknown
-6.400217546838884,-50.33075325676174,1.1421840505925407,ML,0.76,37,2023-11-10,Unknown
-6.403155841741828,-50.33655451339952,1.1301266369305667,ML,0.76,38,2023-11-10,Unknown
-6.410125341400961,-50.339963506238185,0.6479604185942143,ML,0.79,39,2023-11-17,Unknown
-6.406942927446379,-50.334225763808256,1.1180455380639898,ML,0.78,40,2023-11-17,Unknown
-6.402239102860451,-50.33413239497526,1.1245732287053984,ML,0.78,41,2023-11-17,Unknown
-6.3982542836783525,-50.337446964714665,0.7951814024521906,ML,0.76,42,2023-11-30,Unknown
-6.399104789379048,-50.33063715763281,1.1780901601071498,ML,0.75,43,2023-12-08,Unknown
-6.4066480053395605,-50.336993074269884,1.1004347161768475,ML,0.8,44,2023-12-12,Unknown
-6.405728209728329,-50.346271603304174,0.6713002690272536,ML,0.76,45,2023-12-20,Unknown
-6.39884275896259,-50.33784405967139,0.6479604185942143,ML,0.76,46,2023-12-20,Unknown
-6.40039455061868,-50.32776008218741,0.9276444208217944,ML,0.76,47,2023-12-20,Unknown
-6.398634231594103,-50.33049309651797,1.1149539270165465,ML,0.77,48,2023-12-29,Unknown
-6.401676564510365,-50.33281296868203,1.1271481105841943,ML,0.78,49,2023-12-29,Unknown
-6.407947513197068,-50.334631363651866,1.1127275283179747,ML,0.78,50,2024-01-12,Unknown
-6.4065651456195845,-50.33587194235179,1.1180455380639898,ML,0.78,51,2024-01-19,Unknown
-6.401814324406267,-50.33441325224858,1.1050418773071362,ML,0.77,52,2024-01-19,Unknown
-6.401011126387688,-50.32888954305665,0.9276444208217944,ML,0.75,53,2024-01-25,Unknown
-6.406950576062991,-50.333149726045846,1.1421840505925407,ML,0.8,54,2024-01-31,Unknown
-6.406498948481478,-50.347735469635666,1.1018237198230425,ML,0.72,55,2024-02-06,Unknown
-6.408177244372228,-50.33740704491455,1.0919739583695809,ML,0.76,56,2024-02-09,Unknown
-6.406592680038585,-50.336179343207405,1.087659711702762,ML,0.76,57,2024-02-20,Unknown
-6.407374054199765,-50.33885484380702,1.063632537702531,ML,0.76,58,2024-02-23,Unknown
-6.4081441970840505,-50.33983946106432,0.9475302722610845,ML,0.76,59,2024-02-27,Unknown
-6.406074345482546,-50.34816099505814,0.7769118930576071,ML,0.72,60,2024-02-29,Unknown
-6.4081154768150705,-50.338609747732804,1.0852379841051132,ML,0.76,61,2024-02-29,Unknown
-6.409294751476691,-50.33420463011083,1.063632537702531,ML,0.76,62,2024-02-29,Unknown
-6.409386063332948,-50.33486459925256,1.087659711702762,ML,0.76,63,2024-03-05,Unknown
-6.408062612376697,-50.33970393172569,1.0149772019467198,ML,0.76,64,2024-03-05,Unknown
-6.407513888467204,-50.335065954078686,1.1180455380639898,ML,0.76,65,2024-03-08,Unknown
-6.405730027142675,-50.34770027697384,0.7769118930576071,ML,0.72,66,2024-03-15,Unknown
-6.4093001207129525,-50.338355037408334,1.0620703243413114,ML,0.76,67,2024-03-15,Unknown
-6.4088047994418424,-50.33305689545035,1.0783597616112388,ML,0.76,68,2024-03-15,Unknown
-6.409825754728926,-50.33912295639954,0.9799881860311914,ML,0.76,69,2024-03-20,Unknown
-6.408214731467394,-50.331439095436906,1.0783597616112388,ML,0.76,70,2024-03-22,Unknown
-6.4078447347258995,-50.33210870460379,1.0919739583695809,ML,0.76,71,2024-03-28,Unknown
-6.406539505183414,-50.337029383318544,1.087659711702762,ML,0.76,72,2024-03-28,Unknown
-6.40695305146396,-50.33505763792277,1.1050418773071362,ML,0.81,73,2022-02-10,Unknown
-6.404301867720115,-50.33441907286024,1.1755210808392986,ML,0.81,74,2022-02-18,Unknown
-6.405875081201084,-50.3338654585795,1.1180455380639898,ML,0.8,75,2022-02-18,Unknown
-6.401608770484951,-50.31566011782084,1.1245732287053984,ML,0.73,76,2022-02-24,Unknown
-6.40660431507775,-50.33120609356801,1.0605005822119287,ML,0.81,77,2022-03-07,Unknown
-6.407769562893193,-50.336919288268824,1.063632537702531,ML,0.81,78,2022-03-07,Unknown
-6.40646482960952,-50.3282946754642,1.2240424026613415,ML,0.81,79,2024-03-11,Unknown
-6.401491237783437,-50.329422402933595,1.1004347161768475,ML,0.8,80,2022-03-18,Unknown
-6.401947414567602,-50.33241476205689,1.2054247148675676,ML,0.81,81,2022-03-25,Unknown
-6.407759437645246,-50.343113260683765,0.622818142986467,ML,0.81,82,2022-03-31,Unknown
-6.400178320467382,-50.328420439770326,0.9106464323448364,ML,0.8,83,2022-03-31,Unknown
-6.399886921718969,-50.313266255549316,1.1004347161768475,ML,0.73,84,2022-04-08,Unknown
-6.408028440544896,-50.34126829044828,0.801050405586158,ML,0.82,85,2022-04-08,Unknown
-6.410937696176155,-50.338606112048396,0.8373401352393302,ML,0.8,86,2022-04-20,Unknown
-6.404574899435674,-50.32874925652757,1.1470456462384808,ML,0.8,87,2022-04-26,Unknown
-6.411584698976254,-50.33529578250132,1.0995054120901862,ML,0.79,88,2022-04-30,Unknown
-6.409442331705033,-50.32944819348248,1.1856780108258058,ML,0.78,89,2022-05-06,Unknown
-6.400804027596077,-50.33658467532582,0.8235228231192404,ML,0.83,90,2022-05-11,Unknown
-6.403223720516194,-50.333091268051625,1.2054247148675676,ML,0.84,91,2022-05-18,Unknown
-6.404971626247619,-50.32777217995323,1.1470456462384808,ML,0.79,92,2022-08-18,Unknown
-6.401271863227549,-50.32767755577303,0.8485906397344529,ML,0.79,93,2022-08-19,Unknown
-6.409112771214806,-50.326455629705855,1.2054247148675676,ML,0.79,94,2022-09-01,Unknown
-6.402014805370189,-50.328598883773786,1.0460217158153888,ML,0.73,95,2022-09-27,Unknown
-6.408543494671174,-50.326908489771206,1.1780901601071498,ML,0.79,96,2022-09-30,Unknown
-6.403518972097937,-50.337566770611325,1.0460217158153888,ML,0.8,97,2022-10-21,Unknown
-6.403518972097937,-50.337566770611325,1.087659711702762,ML,0.8,98,2022-11-08,Unknown
-6.408599345014398,-50.33505550630673,1.1680671889386636,ML,0.79,99,2022-11-11,Unknown
-6.400560406167599,-50.330083692673256,1.0743631364824386,ML,0.78,100,2022-11-16,Unknown
-6.410079362180033,-50.32547779408304,1.1004347161768475,ML,0.79,101,2022-11-30,Unknown
-6.401428522479261,-50.33685513420757,0.7548865872782278,ML,0.79,102,2022-12-13,Unknown
-6.401058295672983,-50.337352930216696,0.8737329153422002,ML,0.8,103,2022-12-22,Unknown
-6.401058295672983,-50.337352930216696,1.0818170283830737,ML,0.8,104,2022-12-29,Unknown
-6.401581846833994,-50.329539832668665,1.1004347161768475,ML,0.78,105,2023-01-06,Unknown
-6.403518972097937,-50.337566770611325,1.1470456462384808,ML,0.8,106,2023-01-13,Unknown
-6.403518972097937,-50.337566770611325,1.1534169175697802,ML,0.8,107,2023-01-20,Unknown
-6.402368184798649,-50.32905957241117,1.0149772019467198,ML,0.78,108,2024-01-27,Unknown
-6.407637792267373,-50.332958946258096,1.1470456462384808,ML,0.79,109,2023-01-31,Unknown
-6.407637792267373,-50.332958946258096,1.1470456462384808,ML,0.79,110,2023-02-08,Unknown
-6.400306493509394,-50.32959574866014,1.1245732287053984,ML,0.78,111,2023-02-11,Unknown
-6.400306493509394,-50.32959574866014,1.1004347161768475,ML,0.78,112,2023-02-17,Unknown
-6.409168067530273,-50.34117640542387,0.4656818820794937,ML,0.82,113,2023-02-17,Unknown
-6.403518972097937,-50.337566770611325,1.1180455380639898,ML,0.8,114,2023-02-22,Unknown
-6.407637792267373,-50.332958946258096,1.127575285545654,ML,0.79,115,2023-02-28,Unknown
-6.409576998085683,-50.32867038076872,1.2520132347422974,ML,0.77,116,2023-02-28,Unknown
-6.403977527258883,-50.33542317725533,1.1004347161768475,ML,0.79,117,2023-03-03,Unknown
-6.403518972097937,-50.337566770611325,1.1004347161768475,ML,0.8,118,2023-03-07,Unknown
-6.403977527258883,-50.33542317725533,1.1534169175697802,ML,0.79,119,2023-03-10,Unknown
-6.400306493509394,-50.32959574866014,1.0465696063759058,ML,0.78,120,2023-03-10,Unknown
-6.398333889244735,-50.3153660882764,0.9599055140778199,ML,0.73,121,2023-03-17,Unknown
-6.403977527258883,-50.33542317725533,1.1004347161768475,ML,0.79,122,2023-03-31,Unknown
-6.410322524108913,-50.33157198536834,0.9806590840262137,ML,0.78,123,2023-04-07,Unknown
-6.403518972097937,-50.337566770611325,1.1180455380639898,ML,0.8,124,2023-04-07,Unknown
-6.403977527258883,-50.33542317725533,1.1127275283179747,ML,0.79,125,2023-04-14,Unknown
-6.407130441094276,-50.33234473206203,1.1856780108258058,ML,0.8,126,2023-04-21,Unknown
-6.410833717590545,-50.335143035570816,0.9620413962324397,ML,0.78,127,2023-04-30,Unknown
-6.410833717590545,-50.335143035570816,0.9620413962324397,ML,0.78,128,2023-05-05,Unknown
-6.402812320185711,-50.33671771615225,1.1219778296232685,ML,0.77,129,2023-05-12,Unknown
-6.402366695197774,-50.327920262103305,0.9300018800495506,ML,0.78,130,2023-05-18,Unknown
-6.402366695197774,-50.327920262103305,1.1004347161768475,ML,0.78,131,2023-05-28,Unknown
-6.407522456574524,-50.34171201094232,0.9620413962324397,ML,0.8,132,2023-06-09,Unknown
-6.407709509028386,-50.33945120204177,1.0605005822119287,ML,0.8,133,2023-06-09,Unknown
-6.408498857146828,-50.341303856165,0.7892047051987341,ML,0.79,134,2023-06-19,Unknown
-6.411477451984959,-50.33629962051054,1.0460217158153888,ML,0.78,135,2023-06-22,Unknown
-6.41078561034497,-50.339917445626945,0.5054907146920584,ML,0.81,136,2023-06-30,Unknown
-6.407709509028386,-50.33945120204177,1.0620703243413114,ML,0.8,137,2023-07-07,Unknown
-6.4026119150773075,-50.3356329133107,1.136003203622951,ML,0.79,138,2023-07-14,Unknown
-6.406801796898921,-50.34404583889958,0.5977503263712545,ML,0.78,139,2023-07-27,Unknown
-6.407259956222016,-50.334559916379916,1.1180455380639898,ML,0.79,140,2023-08-04,Unknown
-6.4101618494081585,-50.340216644227304,0.4656818820794937,ML,0.81,141,2023-08-04,Unknown
-6.405438955816902,-50.33237405727061,1.1421840505925407,ML,0.8,142,2023-08-18,Unknown
-6.408669422072625,-50.34029090045571,0.6625201993773158,ML,0.78,143,2023-09-08,Unknown
-6.406137216692196,-50.34780826706071,0.7916085601051426,ML,0.76,144,2023-09-18,Unknown
-6.410345959801508,-50.33568620613957,1.1180455380639898,ML,0.76,145,2023-09-22,Unknown
-6.409155870431553,-50.33174530776639,1.0743631364824386,ML,0.76,146,2023-09-29,Unknown
-6.40051648200118,-50.33806795800308,0.7951814024521906,ML,0.76,147,2023-09-29,Unknown
-6.407204294023836,-50.34049171249035,0.7892047051987341,ML,0.8,148,2023-10-13,Unknown
-6.4073229233958635,-50.33428856703435,1.1180455380639898,ML,0.79,149,2023-10-13,Unknown
-6.406071251078387,-50.33168602587596,1.0919739583695809,ML,0.78,150,2023-10-13,Unknown
-6.399204022578178,-50.33740957267537,0.9819967485815266,ML,0.77,151,2023-10-25,Unknown
-6.411395936538544,-50.336218344916084,1.0743631364824386,ML,0.76,152,2023-10-31,Unknown
-6.3989440867190135,-50.332264945864786,0.9899093853315075,ML,0.78,153,2023-11-10,Unknown
-6.400217546838884,-50.33075325676174,1.1421840505925407,ML,0.76,154,2023-11-10,Unknown
-6.410125341400961,-50.339963506238185,0.6479604185942143,ML,0.79,155,2023-11-17,Unknown
-6.406942927446379,-50.334225763808256,1.1180455380639898,ML,0.78,156,2023-11-17,Unknown
-6.402239102860451,-50.33413239497526,1.1245732287053984,ML,0.78,157,2023-11-17,Unknown
-6.3982542836783525,-50.337446964714665,0.7951814024521906,ML,0.76,158,2023-11-30,Unknown
-6.4066480053395605,-50.336993074269884,1.1004347161768475,ML,0.8,159,2023-12-12,Unknown
-6.405728209728329,-50.346271603304174,0.6713002690272536,ML,0.76,160,2023-12-20,Unknown
-6.39884275896259,-50.33784405967139,0.6479604185942143,ML,0.76,161,2023-12-20,Unknown
-6.40039455061868,-50.32776008218741,0.9276444208217944,ML,0.76,162,2023-12-20,Unknown
-6.398634231594103,-50.33049309651797,1.1149539270165465,ML,0.77,163,2023-12-29,Unknown
-6.401676564510365,-50.33281296868203,1.1271481105841943,ML,0.78,164,2023-12-29,Unknown
-6.401822115350394,-50.33344573093486,1.105499029468393,ML,0.79,165,2024-01-06,Unknown
-6.407947513197068,-50.334631363651866,1.1127275283179747,ML,0.78,166,2024-01-12,Unknown
-6.4065651456195845,-50.33587194235179,1.1180455380639898,ML,0.78,167,2024-01-19,Unknown
-6.401814324406267,-50.33441325224858,1.1050418773071362,ML,0.77,168,2024-01-19,Unknown
-6.405730027142675,-50.34770027697384,0.7769118930576071,ML,0.72,169,2024-03-15,Unknown
-6.4093001207129525,-50.338355037408334,1.0620703243413114,ML,0.76,170,2024-03-15,Unknown
-6.4088047994418424,-50.33305689545035,1.0783597616112388,ML,0.76,171,2024-03-15,Unknown
-6.409825754728926,-50.33912295639954,0.9799881860311914,ML,0.76,172,2024-03-20,Unknown
-6.408214731467394,-50.331439095436906,1.0783597616112388,ML,0.76,173,2024-03-22,Unknown
-6.4078447347258995,-50.33210870460379,1.0919739583695809,ML,0.76,174,2024-03-28,Unknown
-6.406539505183414,-50.337029383318544,1.087659711702762,ML,0.76,175,2024-03-28,Unknown
-6.410937696176155,-50.338606112048396,0.8373401352393302,ML,0.8,176,2022-04-20,Unknown
-6.404574899435674,-50.32874925652757,1.1470456462384808,ML,0.8,177,2022-04-26,Unknown
-6.401574814243859,-50.317332956118825,1.1577259755744387,ML,0.74,178,2022-04-30,Unknown
-6.411584698976254,-50.33529578250132,1.0995054120901862,ML,0.79,179,2022-04-30,Unknown
-6.409442331705033,-50.32944819348248,1.1856780108258058,ML,0.78,180,2022-05-06,Unknown
-6.411956153058296,-50.33574741852929,0.7298187706630155,ML,0.79,181,2022-05-06,Unknown
-6.400804027596077,-50.33658467532582,0.8235228231192404,ML,0.83,182,2022-05-11,Unknown
-6.403223720516194,-50.333091268051625,1.2054247148675676,ML,0.84,183,2022-05-18,Unknown
-6.400804027596077,-50.33658467532582,1.1421840505925407,ML,0.83,184,2022-06-03,Unknown
-6.404971626247619,-50.32777217995323,1.1470456462384808,ML,0.79,185,2022-08-18,Unknown
-6.401271863227549,-50.32767755577303,0.8485906397344529,ML,0.79,186,2022-08-19,Unknown
-6.401058295672983,-50.337352930216696,0.8962053328752826,ML,0.8,187,2022-10-21,Unknown
-6.403518972097937,-50.337566770611325,1.087659711702762,ML,0.8,188,2022-11-08,Unknown
-6.408599345014398,-50.33505550630673,1.1680671889386636,ML,0.79,189,2022-11-11,Unknown
-6.410079362180033,-50.32547779408304,1.1470456462384808,ML,0.79,190,2022-11-30,Unknown
-6.401428522479261,-50.33685513420757,0.7548865872782278,ML,0.79,191,2022-12-13,Unknown
-6.401058295672983,-50.337352930216696,0.8737329153422002,ML,0.8,192,2022-12-22,Unknown
-6.401058295672983,-50.337352930216696,1.0818170283830737,ML,0.8,193,2022-12-29,Unknown
-6.403518972097937,-50.337566770611325,1.1470456462384808,ML,0.8,194,2023-01-13,Unknown
-6.403518972097937,-50.337566770611325,1.1534169175697802,ML,0.8,195,2023-01-20,Unknown
-6.407637792267373,-50.332958946258096,1.1470456462384808,ML,0.79,196,2023-01-31,Unknown
-6.400306493509394,-50.32959574866014,1.1004347161768475,ML,0.78,197,2023-02-17,Unknown
-6.403518972097937,-50.337566770611325,1.1180455380639898,ML,0.8,198,2023-02-22,Unknown
-6.407637792267373,-50.332958946258096,1.127575285545654,ML,0.79,199,2023-02-28,Unknown
-6.409576998085683,-50.32867038076872,1.2520132347422974,ML,0.77,200,2023-02-28,Unknown
-6.403977527258883,-50.33542317725533,1.1004347161768475,ML,0.79,201,2023-03-03,Unknown
-6.403518972097937,-50.337566770611325,1.1004347161768475,ML,0.8,202,2023-03-07,Unknown
-6.403977527258883,-50.33542317725533,1.1534169175697802,ML,0.79,203,2023-03-10,Unknown
-6.403977527258883,-50.33542317725533,1.1004347161768475,ML,0.79,204,2023-03-31,Unknown
-6.410322524108913,-50.33157198536834,0.9806590840262137,ML,0.78,205,2023-04-07,Unknown
-6.403518972097937,-50.337566770611325,1.1180455380639898,ML,0.8,206,2023-04-07,Unknown
