latitude,longitude,mag,magType,depth,id,time,place
-6.402368184798649,-50.32905957241117,1.0149772019467198,ML,0.78,413,2023-01-27,Unknown
-6.407637792267373,-50.332958946258096,1.1470456462384808,ML,0.79,414,2023-01-31,Unknown
-6.398333889244735,-50.3153660882764,0.7892047051987341,ML,0.73,415,2023-02-08,Unknown
-6.407637792267373,-50.332958946258096,1.1470456462384808,ML,0.79,416,2023-02-08,Unknown
-6.400306493509394,-50.32959574866014,1.1245732287053984,ML,0.78,417,2023-02-11,Unknown
-6.400306493509394,-50.32959574866014,1.1004347161768475,ML,0.78,418,2023-02-17,Unknown
-6.403518972097937,-50.337566770611325,1.1180455380639898,ML,0.8,419,2023-02-22,Unknown
-6.407637792267373,-50.332958946258096,1.127575285545654,ML,0.79,420,2023-02-28,Unknown
-6.409576998085683,-50.32867038076872,1.2520132347422974,ML,0.77,421,2023-02-28,Unknown
-6.403977527258883,-50.33542317725533,1.1004347161768475,ML,0.79,422,2023-03-03,Unknown
-6.403518972097937,-50.337566770611325,1.1004347161768475,ML,0.8,423,2023-03-07,Unknown
-6.403977527258883,-50.33542317725533,1.1534169175697802,ML,0.79,424,2023-03-10,Unknown
-6.400306493509394,-50.32959574866014,1.0465696063759058,ML,0.78,425,2023-03-10,Unknown
-6.398333889244735,-50.3153660882764,0.9599055140778199,ML,0.73,426,2023-03-17,Unknown
-6.397099447277717,-50.31218493289721,1.0149772019467198,ML,0.72,427,2023-03-31,Unknown
-6.403977527258883,-50.33542317725533,1.1004347161768475,ML,0.79,428,2023-03-31,Unknown
-6.410322524108913,-50.33157198536834,0.9806590840262137,ML,0.78,429,2023-04-07,Unknown
-6.403518972097937,-50.337566770611325,1.1180455380639898,ML,0.8,430,2023-04-07,Unknown
-6.399495454927977,-50.3319477558355,1.1127275283179747,ML,0.79,431,2023-04-14,Unknown
-6.403977527258883,-50.33542317725533,1.1127275283179747,ML,0.79,432,2023-04-14,Unknown
-6.407130441094276,-50.33234473206203,1.1856780108258058,ML,0.8,433,2023-04-21,Unknown
-6.399056423063523,-50.31453325526678,1.1228452625232253,ML,0.71,434,2023-04-30,Unknown
-6.402366695197774,-50.327920262103305,0.9300018800495506,ML,0.78,435,2023-05-15,Unknown
-6.406317774031465,-50.333448941484086,1.1421840505925407,ML,0.78,436,2023-05-18,Unknown
-6.402366695197774,-50.327920262103305,1.1004347161768475,ML,0.78,437,2023-05-28,Unknown
-6.400520120959693,-50.31327445192409,1.1004347161768475,ML,0.72,438,2023-06-09,Unknown
-6.411477451984959,-50.33629962051054,1.0460217158153888,ML,0.78,439,2023-06-22,Unknown
-6.404980245472605,-50.32744664929106,1.0743631364824386,ML,0.78,440,2023-06-30,Unknown
-6.400189054957167,-50.31598752321215,1.1245732287053984,ML,0.72,441,2023-06-30,Unknown
-6.400520120959693,-50.31327445192409,1.1245732287053984,ML,0.72,442,2023-06-30,Unknown
-6.400189054957167,-50.31598752321215,1.1004347161768475,ML,0.72,443,2023-07-07,Unknown
-6.396550508663702,-50.3143105439984,0.4656818820794937,ML,0.73,444,2023-07-14,Unknown
-6.400520120959693,-50.31327445192409,1.126720374657423,ML,0.72,445,2023-07-14,Unknown
-6.4026119150773075,-50.3356329133107,1.136003203622951,ML,0.79,446,2023-07-14,Unknown
-6.411125880529077,-50.330268845257585,1.0460217158153888,ML,0.78,447,2023-07-19,Unknown
-6.400520120959693,-50.31327445192409,1.0620703243413114,ML,0.72,448,2023-07-27,Unknown
-6.402701783053716,-50.32822725757706,1.1661767549529252,ML,0.76,449,2023-07-31,Unknown
-6.402701783053716,-50.32822725757706,1.1122804165642712,ML,0.76,450,2023-08-04,Unknown
-6.406528940982536,-50.32890042131652,1.1780901601071498,ML,0.79,451,2023-08-11,Unknown
-6.400520120959693,-50.31327445192409,1.0460217158153888,ML,0.72,452,2023-08-15,Unknown
-6.395789790955384,-50.31364244848764,0.4753098006083727,ML,0.63,453,2023-08-18,Unknown
-6.405438955816902,-50.33237405727061,1.1421840505925407,ML,0.8,454,2023-08-18,Unknown
-6.411125880529077,-50.330268845257585,1.0149772019467198,ML,0.78,455,2023-08-22,Unknown
-6.406528940982536,-50.32890042131652,1.1470456462384808,ML,0.79,456,2023-08-29,Unknown
-6.4060530422167075,-50.33159562725261,1.164656468125623,ML,0.8,457,2023-09-08,Unknown
-6.400393419855209,-50.33383639515795,1.0279841187562893,ML,0.76,458,2023-09-08,Unknown
-6.401666049594499,-50.331682712928334,0.5705911968804209,ML,0.76,459,2023-09-15,Unknown
-6.406137216692196,-50.34780826706071,0.7916085601051426,ML,0.76,460,2023-09-18,Unknown
-6.404789067914581,-50.32651555288221,1.0743631364824386,ML,0.75,461,2023-09-22,Unknown
-6.40990254899254,-50.32172547832965,1.1127275283179747,ML,0.76,462,2023-09-22,Unknown
-6.409155870431553,-50.33174530776639,1.0743631364824386,ML,0.76,463,2023-09-29,Unknown
-6.396875770539091,-50.334672822439245,1.0173810568531287,ML,0.69,464,2023-10-10,Unknown
-6.39698529718316,-50.31476206649911,0.4656818820794937,ML,0.72,465,2023-10-10,Unknown
-6.396204278483448,-50.31243930636366,0.8068155270858761,ML,0.71,466,2023-10-10,Unknown
-6.4073229233958635,-50.33428856703435,1.1180455380639898,ML,0.79,467,2023-10-13,Unknown
-6.406071251078387,-50.33168602587596,1.0919739583695809,ML,0.78,468,2023-10-13,Unknown
-6.4004139422349375,-50.32875469068815,1.0610246705976074,ML,0.76,469,2023-10-13,Unknown
-6.399204022578178,-50.33740957267537,0.9819967485815266,ML,0.77,470,2023-10-25,Unknown
-6.3999338303084485,-50.328221832518736,0.7951814024521906,ML,0.77,471,2023-10-25,Unknown
-6.400153974914227,-50.31004691452955,1.1127275283179747,ML,0.69,472,2023-10-25,Unknown
-6.4008191000313115,-50.3273074204881,0.7951814024521906,ML,0.77,473,2023-10-31,Unknown
-6.401947661332195,-50.33260464710979,1.1421840505925407,ML,0.79,474,2023-10-31,Unknown
-6.3989440867190135,-50.332264945864786,0.9899093853315075,ML,0.78,475,2023-11-10,Unknown
-6.400217546838884,-50.33075325676174,1.1421840505925407,ML,0.76,476,2023-11-10,Unknown
-6.403155841741828,-50.33655451339952,1.1301266369305667,ML,0.76,477,2023-11-10,Unknown
-6.4008191000313115,-50.3273074204881,0.7951814024521906,ML,0.77,478,2023-11-10,Unknown
-6.410125341400961,-50.339963506238185,0.6479604185942143,ML,0.79,479,2023-11-17,Unknown
-6.406942927446379,-50.334225763808256,1.1180455380639898,ML,0.78,480,2023-11-17,Unknown
-6.402239102860451,-50.33413239497526,1.1245732287053984,ML,0.78,481,2023-11-17,Unknown
-6.409166569579161,-50.326093868074814,1.0919739583695809,ML,0.77,482,2023-11-24,Unknown
-6.408120254124186,-50.32148369202846,1.0919739583695809,ML,0.71,483,2023-11-24,Unknown
-6.397273415280264,-50.313758015703165,0.7892047051987341,ML,0.72,484,2023-11-24,Unknown
-6.3982542836783525,-50.337446964714665,0.7951814024521906,ML,0.76,485,2023-11-30,Unknown
-6.400162544120506,-50.316457747653295,1.0308691762491735,ML,0.71,486,2023-11-30,Unknown
-6.397937748446717,-50.30999563564193,1.0149772019467198,ML,0.71,487,2023-11-30,Unknown
-6.400019796487411,-50.31116831331121,1.1127275283179747,ML,0.7,488,2023-12-04,Unknown
-6.399104789379048,-50.33063715763281,1.1780901601071498,ML,0.75,489,2023-12-08,Unknown
-6.4066480053395605,-50.336993074269884,1.1004347161768475,ML,0.8,490,2023-12-12,Unknown
-6.39884275896259,-50.33784405967139,0.6479604185942143,ML,0.76,491,2023-12-20,Unknown
-6.40039455061868,-50.32776008218741,0.9276444208217944,ML,0.76,492,2023-12-20,Unknown
-6.398634231594103,-50.33049309651797,1.1149539270165465,ML,0.77,493,2023-12-29,Unknown
-6.401676564510365,-50.33281296868203,1.1271481105841943,ML,0.78,494,2023-12-29,Unknown
-6.398560376900425,-50.31562800680802,0.9276444208217944,ML,0.7,495,2024-01-06,Unknown
-6.401822115350394,-50.33344573093486,1.105499029468393,ML,0.79,496,2024-01-06,Unknown
-6.407947513197068,-50.334631363651866,1.1127275283179747,ML,0.78,497,2024-01-12,Unknown
-6.399607208417862,-50.327471764022064,0.6625201993773158,ML,0.76,498,2024-01-12,Unknown
-6.399141470841948,-50.31049133454105,1.0279841187562893,ML,0.7,499,2024-01-12,Unknown
-6.398488524298417,-50.32974279227504,0.622818142986467,ML,0.75,500,2024-01-16,Unknown
-6.4065651456195845,-50.33587194235179,1.1180455380639898,ML,0.78,501,2024-01-19,Unknown
-6.401814324406267,-50.33441325224858,1.1050418773071362,ML,0.77,502,2024-01-19,Unknown
-6.401011126387688,-50.32888954305665,0.9276444208217944,ML,0.75,503,2024-01-25,Unknown
-6.399607208417862,-50.327471764022064,0.5383643918355361,ML,0.76,504,2024-01-25,Unknown
-6.398119581117403,-50.31068258770521,1.032588023833862,ML,0.7,505,2024-01-26,Unknown
-6.399717333818075,-50.30822100058236,0.7892047051987341,ML,0.73,506,2024-01-26,Unknown
-6.3994905869056184,-50.30776920201284,0.8090933046299877,ML,0.73,507,2024-01-31,Unknown
-6.3978524259487255,-50.31382957966424,0.8045217087227112,ML,0.68,508,2024-01-31,Unknown
-6.400089494416689,-50.3296683685816,0.9212731494904951,ML,0.75,509,2024-01-31,Unknown
-6.406950576062991,-50.333149726045846,1.1421840505925407,ML,0.8,510,2024-01-31,Unknown
-6.39709140544496,-50.31293543286003,0.6105253308453398,ML,0.69,511,2024-02-06,Unknown
-6.400188004044719,-50.32890870174893,0.7254466129174726,ML,0.74,512,2024-02-06,Unknown
-6.400411197109978,-50.326656921294365,0.49074969869470597,ML,0.75,513,2024-02-06,Unknown
-6.406498948481478,-50.347735469635666,1.1018237198230425,ML,0.72,514,2024-02-06,Unknown
-6.408177244372228,-50.33740704491455,1.0919739583695809,ML,0.76,515,2024-02-09,Unknown
-6.397426754630457,-50.313432297462114,0.8079564069262759,ML,0.69,516,2024-02-09,Unknown
-6.401067605958931,-50.3305803495322,0.6607354230682998,ML,0.75,517,2024-02-14,Unknown
-6.400964870288137,-50.328102937600846,0.4753098006083727,ML,0.74,518,2024-02-14,Unknown
-6.400899360782177,-50.32643022866896,0.35868125440294496,ML,0.75,519,2024-02-14,Unknown
-6.400576395992876,-50.32847417257983,0.4753098006083727,ML,0.74,520,2024-02-16,Unknown
-6.398316340150728,-50.32949888019726,0.4753098006083727,ML,0.75,521,2024-02-16,Unknown
-6.397979823631092,-50.31439905931047,0.9212731494904951,ML,0.69,522,2024-02-16,Unknown
-6.401624722812241,-50.32774038930464,0.4753098006083727,ML,0.74,523,2024-02-20,Unknown
-6.3979557082895,-50.33041260099699,0.5752779088381721,ML,0.75,524,2024-02-20,Unknown
-6.398631234312067,-50.32819640789021,0.2127502558406742,ML,0.75,525,2024-02-23,Unknown
-6.399870972345915,-50.328574557191516,0.35868125440294496,ML,0.74,526,2024-02-23,Unknown
-6.4081154768150705,-50.338609747732804,1.0852379841051132,ML,0.76,527,2024-02-29,Unknown
-6.409294751476691,-50.33420463011083,1.063632537702531,ML,0.76,528,2024-02-29,Unknown
-6.400643971318221,-50.331738294457715,1.1122804165642712,ML,0.75,529,2024-02-29,Unknown
-6.400232298285362,-50.32819431619529,0.35868125440294496,ML,0.74,530,2024-03-01,Unknown
-6.400665917357889,-50.32775972737166,0.35868125440294496,ML,0.74,531,2024-03-05,Unknown
-6.409386063332948,-50.33486459925256,1.087659711702762,ML,0.76,532,2024-03-05,Unknown
-6.408062612376697,-50.33970393172569,1.0149772019467198,ML,0.76,533,2024-03-05,Unknown
-6.4117875160493885,-50.33127168061903,0.8045217087227112,ML,0.76,534,2024-03-08,Unknown
-6.407513888467204,-50.335065954078686,1.1180455380639898,ML,0.76,535,2024-03-08,Unknown
-6.401144929514723,-50.327451668339776,0.35868125440294496,ML,0.74,536,2024-03-13,Unknown
-6.400817428982034,-50.326032482321224,0.2127502558406742,ML,0.74,537,2024-03-13,Unknown
-6.4093001207129525,-50.338355037408334,1.0620703243413114,ML,0.76,538,2024-03-15,Unknown
-6.4088047994418424,-50.33305689545035,1.0783597616112388,ML,0.76,539,2024-03-15,Unknown
-6.409825754728926,-50.33912295639954,0.9799881860311914,ML,0.76,540,2024-03-20,Unknown
-6.4003022474228475,-50.32634963187022,0.2127502558406742,ML,0.74,541,2024-03-20,Unknown
-6.408214731467394,-50.331439095436906,1.0783597616112388,ML,0.76,542,2024-03-22,Unknown
-6.398442624028717,-50.3292274527636,0.35868125440294496,ML,0.75,543,2024-03-22,Unknown
-6.39990735543749,-50.32872822568449,0.8235228231192404,ML,0.74,544,2024-03-22,Unknown
-6.399236636356779,-50.32769830127366,0.6914543788274794,ML,0.75,545,2024-03-22,Unknown
-6.4078447347258995,-50.33210870460379,1.0919739583695809,ML,0.76,546,2024-03-28,Unknown
-6.406539505183414,-50.337029383318544,1.087659711702762,ML,0.76,547,2024-03-28,Unknown
-6.39867817442537,-50.32950745056659,0.4523853068591701,ML,0.75,548,2024-03-28,Unknown
-6.408599345014398,-50.33505550630673,1.1680671889386636,ML,0.79,549,2022-11-11,Unknown
-6.401058295672983,-50.337352930216696,0.8737329153422002,ML,0.8,550,2022-12-22,Unknown
-6.402812320185711,-50.33671771615225,1.1219778296232685,ML,0.77,551,2023-05-12,Unknown
-6.402366695197774,-50.327920262103305,1.1004347161768475,ML,0.78,552,2023-05-28,Unknown
-6.406052082997265,-50.33783477192584,1.148249791275045,ML,0.8,553,2023-05-31,Unknown
-6.407709509028386,-50.33945120204177,1.0620703243413114,ML,0.8,554,2023-07-07,Unknown
-6.4026119150773075,-50.3356329133107,1.136003203622951,ML,0.79,555,2023-07-14,Unknown
-6.402701783053716,-50.32822725757706,1.1661767549529252,ML,0.76,556,2023-07-31,Unknown
-6.405438955816902,-50.33237405727061,1.1421840505925407,ML,0.8,557,2023-08-18,Unknown
-6.405438955816902,-50.33237405727061,1.1050418773071362,ML,0.8,558,2023-09-08,Unknown
-6.406137216692196,-50.34780826706071,0.7916085601051426,ML,0.76,559,2023-09-18,Unknown
-6.399204022578178,-50.33740957267537,0.9819967485815266,ML,0.77,560,2023-10-25,Unknown
-6.400217546838884,-50.33075325676174,1.1421840505925407,ML,0.76,561,2023-11-10,Unknown
-6.403155841741828,-50.33655451339952,1.1301266369305667,ML,0.76,562,2023-11-10,Unknown
-6.406942927446379,-50.334225763808256,1.1180455380639898,ML,0.78,563,2023-11-17,Unknown
-6.402239102860451,-50.33413239497526,1.1245732287053984,ML,0.78,564,2023-11-17,Unknown
-6.3982542836783525,-50.337446964714665,0.7951814024521906,ML,0.76,565,2023-11-30,Unknown
-6.4066480053395605,-50.336993074269884,1.1004347161768475,ML,0.8,566,2023-12-12,Unknown
-6.405728209728329,-50.346271603304174,0.6713002690272536,ML,0.76,567,2023-12-20,Unknown
-6.398634231594103,-50.33049309651797,1.1149539270165465,ML,0.77,568,2023-12-29,Unknown
-6.401676564510365,-50.33281296868203,1.1271481105841943,ML,0.78,569,2023-12-29,Unknown
-6.399607208417862,-50.327471764022064,0.6625201993773158,ML,0.76,570,2024-01-12,Unknown
-6.4065651456195845,-50.33587194235179,1.1180455380639898,ML,0.78,571,2024-01-19,Unknown
-6.406498948481478,-50.347735469635666,1.1018237198230425,ML,0.72,572,2024-02-06,Unknown
-6.408177244372228,-50.33740704491455,1.0919739583695809,ML,0.76,573,2024-02-09,Unknown
-6.407374054199765,-50.33885484380702,1.063632537702531,ML,0.76,574,2024-02-23,Unknown
-6.4081441970840505,-50.33983946106432,0.9475302722610845,ML,0.76,575,2024-02-27,Unknown
-6.406074345482546,-50.34816099505814,0.7769118930576071,ML,0.72,576,2024-02-29,Unknown
-6.4081154768150705,-50.338609747732804,1.0852379841051132,ML,0.76,577,2024-02-29,Unknown
-6.409386063332948,-50.33486459925256,1.087659711702762,ML,0.76,578,2024-03-05,Unknown
-6.408062612376697,-50.33970393172569,1.0149772019467198,ML,0.76,579,2024-03-05,Unknown
-6.407513888467204,-50.335065954078686,1.1180455380639898,ML,0.76,580,2024-03-08,Unknown
-6.405730027142675,-50.34770027697384,0.7769118930576071,ML,0.72,581,2024-03-15,Unknown
-6.409825754728926,-50.33912295639954,0.9799881860311914,ML,0.76,582,2024-03-20,Unknown
-6.408214731467394,-50.331439095436906,1.0783597616112388,ML,0.76,583,2024-03-22,Unknown
-6.4078447347258995,-50.33210870460379,1.0919739583695809,ML,0.76,584,2024-03-28,Unknown
-6.406539505183414,-50.337029383318544,1.087659711702762,ML,0.76,585,2024-03-28,Unknown
-6.411395936538544,-50.336218344916084,1.0743631364824386,ML,0.76,586,2023-10-31,Unknown
-6.401947661332195,-50.33260464710979,1.1421840505925407,ML,0.79,587,2023-10-31,Unknown
-6.403155841741828,-50.33655451339952,1.1301266369305667,ML,0.76,588,2023-11-10,Unknown
-6.406942927446379,-50.334225763808256,1.1180455380639898,ML,0.78,589,2023-11-17,Unknown
-6.402239102860451,-50.33413239497526,1.1245732287053984,ML,0.78,590,2023-11-17,Unknown
-6.3982542836783525,-50.337446964714665,0.7951814024521906,ML,0.76,591,2023-11-30,Unknown
-6.4066480053395605,-50.336993074269884,1.1004347161768475,ML,0.8,592,2023-12-12,Unknown
-6.405728209728329,-50.346271603304174,0.6713002690272536,ML,0.76,593,2023-12-20,Unknown
-6.39884275896259,-50.33784405967139,0.6479604185942143,ML,0.76,594,2023-12-20,Unknown
-6.401676564510365,-50.33281296868203,1.1271481105841943,ML,0.78,595,2023-12-29,Unknown
-6.407947513197068,-50.334631363651866,1.1127275283179747,ML,0.78,596,2024-01-12,Unknown
-6.4065651456195845,-50.33587194235179,1.1180455380639898,ML,0.78,597,2024-01-19,Unknown
-6.401011126387688,-50.32888954305665,0.9276444208217944,ML,0.75,598,2024-01-25,Unknown
-6.406950576062991,-50.333149726045846,1.1421840505925407,ML,0.8,599,2024-01-31,Unknown
-6.406498948481478,-50.347735469635666,1.1018237198230425,ML,0.72,600,2024-02-06,Unknown
-6.408177244372228,-50.33740704491455,1.0919739583695809,ML,0.76,601,2024-02-09,Unknown
-6.406592680038585,-50.336179343207405,1.087659711702762,ML,0.76,602,2024-02-20,Unknown
-6.407374054199765,-50.33885484380702,1.063632537702531,ML,0.76,603,2024-02-23,Unknown
-6.4081441970840505,-50.33983946106432,0.9475302722610845,ML,0.76,604,2024-02-27,Unknown
-6.406074345482546,-50.34816099505814,0.7769118930576071,ML,0.72,605,2024-02-29,Unknown
-6.4081154768150705,-50.338609747732804,1.0852379841051132,ML,0.76,606,2024-02-29,Unknown
-6.409294751476691,-50.33420463011083,1.063632537702531,ML,0.76,607,2024-02-29,Unknown
-6.400665917357889,-50.32775972737166,0.35868125440294496,ML,0.74,608,2024-03-05,Unknown
-6.409386063332948,-50.33486459925256,1.087659711702762,ML,0.76,609,2024-03-05,Unknown
-6.408062612376697,-50.33970393172569,1.0149772019467198,ML,0.76,610,2024-03-05,Unknown
-6.409241920170689,-50.33531690067295,1.0919739583695809,ML,0.76,611,2024-03-08,Unknown
-6.405730027142675,-50.34770027697384,0.7769118930576071,ML,0.72,612,2024-03-15,Unknown
-6.4093001207129525,-50.338355037408334,1.0620703243413114,ML,0.76,613,2024-03-15,Unknown
-6.4088047994418424,-50.33305689545035,1.0783597616112388,ML,0.76,614,2024-03-15,Unknown
-6.409825754728926,-50.33912295639954,0.9799881860311914,ML,0.76,615,2024-03-20,Unknown
-6.408214731467394,-50.331439095436906,1.0783597616112388,ML,0.76,616,2024-03-22,Unknown
-6.4078447347258995,-50.33210870460379,1.0919739583695809,ML,0.76,617,2024-03-28,Unknown
-6.406539505183414,-50.337029383318544,1.087659711702762,ML,0.76,618,2024-03-28,Unknown
